radboudsource,sourceguid,target,targetguid,targetlabel
ENSG00000176884,http://purl.uniprot.org/uniprot/P02679,R-HSA-438066,http://identifiers.org/reactome/R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation"
ENSG00000176884,http://purl.uniprot.org/uniprot/P02679,R-HSA-8849932,http://identifiers.org/reactome/R-HSA-8849932,Synaptic adhesion-like molecules
ENSG00000176884,http://purl.uniprot.org/uniprot/P02679,R-HSA-9620244,http://identifiers.org/reactome/R-HSA-9620244,Long-term potentiation
ENSG00000176884,http://purl.uniprot.org/uniprot/P02679,R-HSA-3928662,http://identifiers.org/reactome/R-HSA-3928662,EPHB-mediated forward signaling
ENSG00000176884,http://purl.uniprot.org/uniprot/P02679,R-HSA-442982,http://identifiers.org/reactome/R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor
ENSG00000176884,http://purl.uniprot.org/uniprot/P02679,R-HSA-6794361,http://identifiers.org/reactome/R-HSA-6794361,Neurexins and neuroligins
ENSG00000176884,http://purl.uniprot.org/uniprot/P02679,R-HSA-9617324,http://identifiers.org/reactome/R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission
ENSG00000181104,http://purl.uniprot.org/uniprot/P30968,R-HSA-416476,http://identifiers.org/reactome/R-HSA-416476,G alpha (q) signalling events
ENSG00000181104,http://purl.uniprot.org/uniprot/P30968,R-HSA-375276,http://identifiers.org/reactome/R-HSA-375276,Peptide ligand-binding receptors
ENSG00000181104,http://purl.uniprot.org/uniprot/P30968,R-HSA-140875,http://identifiers.org/reactome/R-HSA-140875,Common Pathway of Fibrin Clot Formation
ENSG00000181104,http://purl.uniprot.org/uniprot/P30968,R-HSA-456926,http://identifiers.org/reactome/R-HSA-456926,Thrombin signalling through proteinase activated receptors (PARs)
ENSG00000183873,http://purl.uniprot.org/uniprot/P12109,R-HSA-5576892,http://identifiers.org/reactome/R-HSA-5576892,Phase 0 - rapid depolarisation
ENSG00000183873,http://purl.uniprot.org/uniprot/P12109,R-HSA-445095,http://identifiers.org/reactome/R-HSA-445095,Interaction between L1 and Ankyrins
ENSG00000196739,http://purl.uniprot.org/uniprot/P16234,R-HSA-2022090,http://identifiers.org/reactome/R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures
ENSG00000196739,http://purl.uniprot.org/uniprot/P16234,R-HSA-8874081,http://identifiers.org/reactome/R-HSA-8874081,MET activates PTK2 signaling
ENSG00000196739,http://purl.uniprot.org/uniprot/P16234,R-HSA-1650814,http://identifiers.org/reactome/R-HSA-1650814,Collagen biosynthesis and modifying enzymes
ENSG00000196739,http://purl.uniprot.org/uniprot/P16234,R-HSA-8948216,http://identifiers.org/reactome/R-HSA-8948216,Collagen chain trimerization
ENSG00000197565,http://purl.uniprot.org/uniprot/P04150,R-HSA-2022090,http://identifiers.org/reactome/R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures
ENSG00000197565,http://purl.uniprot.org/uniprot/P04150,R-HSA-2214320,http://identifiers.org/reactome/R-HSA-2214320,Anchoring fibril formation
ENSG00000197565,http://purl.uniprot.org/uniprot/P04150,R-HSA-3000157,http://identifiers.org/reactome/R-HSA-3000157,Laminin interactions
ENSG00000197565,http://purl.uniprot.org/uniprot/P04150,R-HSA-3000171,http://identifiers.org/reactome/R-HSA-3000171,Non-integrin membrane-ECM interactions
ENSG00000197565,http://purl.uniprot.org/uniprot/P04150,R-HSA-3000178,http://identifiers.org/reactome/R-HSA-3000178,ECM proteoglycans
ENSG00000197565,http://purl.uniprot.org/uniprot/P04150,R-HSA-1442490,http://identifiers.org/reactome/R-HSA-1442490,Collagen degradation
ENSG00000197565,http://purl.uniprot.org/uniprot/P04150,R-HSA-1474244,http://identifiers.org/reactome/R-HSA-1474244,Extracellular matrix organization
ENSG00000197565,http://purl.uniprot.org/uniprot/P04150,R-HSA-1650814,http://identifiers.org/reactome/R-HSA-1650814,Collagen biosynthesis and modifying enzymes
ENSG00000197565,http://purl.uniprot.org/uniprot/P04150,R-HSA-216083,http://identifiers.org/reactome/R-HSA-216083,Integrin cell surface interactions
ENSG00000197565,http://purl.uniprot.org/uniprot/P04150,R-HSA-2243919,http://identifiers.org/reactome/R-HSA-2243919,Crosslinking of collagen fibrils
ENSG00000197565,http://purl.uniprot.org/uniprot/P04150,R-HSA-8948216,http://identifiers.org/reactome/R-HSA-8948216,Collagen chain trimerization
ENSG00000211452,http://purl.uniprot.org/uniprot/Q9Y233,R-HSA-350864,http://identifiers.org/reactome/R-HSA-350864,Regulation of thyroid hormone activity
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-202733,http://identifiers.org/reactome/R-HSA-202733,Cell surface interactions at the vascular wall
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-2454202,http://identifiers.org/reactome/R-HSA-2454202,Fc epsilon receptor (FCERI) signaling
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-2730905,http://identifiers.org/reactome/R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-2871796,http://identifiers.org/reactome/R-HSA-2871796,FCERI mediated MAPK activation
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-2871809,http://identifiers.org/reactome/R-HSA-2871809,FCERI mediated Ca+2 mobilization
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-2871837,http://identifiers.org/reactome/R-HSA-2871837,FCERI mediated NF-kB activation
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-3928662,http://identifiers.org/reactome/R-HSA-3928662,EPHB-mediated forward signaling
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-114604,http://identifiers.org/reactome/R-HSA-114604,GPVI-mediated activation cascade
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-75892,http://identifiers.org/reactome/R-HSA-75892,Platelet Adhesion to exposed collagen
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-389356,http://identifiers.org/reactome/R-HSA-389356,Co-stimulation by CD28
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-389513,http://identifiers.org/reactome/R-HSA-389513,Co-inhibition by CTLA4
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-3928663,http://identifiers.org/reactome/R-HSA-3928663,EPHA-mediated growth cone collapse
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-2029481,http://identifiers.org/reactome/R-HSA-2029481,FCGR activation
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-5621480,http://identifiers.org/reactome/R-HSA-5621480,Dectin-2 family
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-912631,http://identifiers.org/reactome/R-HSA-912631,Regulation of signaling by CBL
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-9664323,http://identifiers.org/reactome/R-HSA-9664323,FCGR3A-mediated IL10 synthesis
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-9664422,http://identifiers.org/reactome/R-HSA-9664422,FCGR3A-mediated phagocytosis
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-983695,http://identifiers.org/reactome/R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-2682334,http://identifiers.org/reactome/R-HSA-2682334,EPH-Ephrin signaling
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-3928665,http://identifiers.org/reactome/R-HSA-3928665,EPH-ephrin mediated repulsion of cells
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-1433557,http://identifiers.org/reactome/R-HSA-1433557,Signaling by SCF-KIT
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-1433559,http://identifiers.org/reactome/R-HSA-1433559,Regulation of KIT signaling
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-210990,http://identifiers.org/reactome/R-HSA-210990,PECAM1 interactions
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-69231,http://identifiers.org/reactome/R-HSA-69231,Cyclin D associated events in G1
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-9670439,http://identifiers.org/reactome/R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants"
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-9027276,http://identifiers.org/reactome/R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K)
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-5621575,http://identifiers.org/reactome/R-HSA-5621575,CD209 (DC-SIGN) signaling
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-5690714,http://identifiers.org/reactome/R-HSA-5690714,CD22 mediated BCR regulation
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-9006335,http://identifiers.org/reactome/R-HSA-9006335,Signaling by Erythropoietin
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-9027277,http://identifiers.org/reactome/R-HSA-9027277,Erythropoietin activates Phospholipase C gamma (PLCG)
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-9027283,http://identifiers.org/reactome/R-HSA-9027283,Erythropoietin activates STAT5
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-9027284,http://identifiers.org/reactome/R-HSA-9027284,Erythropoietin activates RAS
ENSG00000254087,http://purl.uniprot.org/uniprot/P30411,R-HSA-982772,http://identifiers.org/reactome/R-HSA-982772,Growth hormone receptor signaling
ENSG00000007312,http://purl.uniprot.org/uniprot/P10415,R-HSA-983695,http://identifiers.org/reactome/R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers
ENSG00000007312,http://purl.uniprot.org/uniprot/P10415,R-HSA-5690714,http://identifiers.org/reactome/R-HSA-5690714,CD22 mediated BCR regulation
ENSG00000015520,http://purl.uniprot.org/uniprot/Q93088,R-HSA-8963678,http://identifiers.org/reactome/R-HSA-8963678,Intestinal lipid absorption
ENSG00000021461,http://purl.uniprot.org/uniprot/Q01955,R-HSA-211958,http://identifiers.org/reactome/R-HSA-211958,Miscellaneous substrates
ENSG00000021461,http://purl.uniprot.org/uniprot/Q01955,R-HSA-211981,http://identifiers.org/reactome/R-HSA-211981,Xenobiotics
ENSG00000050555,http://purl.uniprot.org/uniprot/P00439,R-HSA-3000157,http://identifiers.org/reactome/R-HSA-3000157,Laminin interactions
ENSG00000050555,http://purl.uniprot.org/uniprot/P00439,R-HSA-3000171,http://identifiers.org/reactome/R-HSA-3000171,Non-integrin membrane-ECM interactions
ENSG00000050555,http://purl.uniprot.org/uniprot/P00439,R-HSA-8874081,http://identifiers.org/reactome/R-HSA-8874081,MET activates PTK2 signaling
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-110314,http://identifiers.org/reactome/R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-174411,http://identifiers.org/reactome/R-HSA-174411,Polymerase switching on the C-strand of the telomere
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-174414,http://identifiers.org/reactome/R-HSA-174414,Processive synthesis on the C-strand of the telomere
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-174417,http://identifiers.org/reactome/R-HSA-174417,Telomere C-strand (Lagging Strand) Synthesis
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-174437,http://identifiers.org/reactome/R-HSA-174437,Removal of the Flap Intermediate from the C-strand
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-5358565,http://identifiers.org/reactome/R-HSA-5358565,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-5358606,http://identifiers.org/reactome/R-HSA-5358606,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-5651801,http://identifiers.org/reactome/R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-5656169,http://identifiers.org/reactome/R-HSA-5656169,Termination of translesion DNA synthesis
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-5685942,http://identifiers.org/reactome/R-HSA-5685942,HDR through Homologous Recombination (HRR)
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-5696397,http://identifiers.org/reactome/R-HSA-5696397,Gap-filling DNA repair synthesis and ligation in GG-NER
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-5696400,http://identifiers.org/reactome/R-HSA-5696400,Dual Incision in GG-NER
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-6782135,http://identifiers.org/reactome/R-HSA-6782135,Dual incision in TC-NER
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-6782210,http://identifiers.org/reactome/R-HSA-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-69091,http://identifiers.org/reactome/R-HSA-69091,Polymerase switching
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-69166,http://identifiers.org/reactome/R-HSA-69166,Removal of the Flap Intermediate
ENSG00000077514,http://purl.uniprot.org/uniprot/Q07864,R-HSA-69183,http://identifiers.org/reactome/R-HSA-69183,Processive synthesis on the lagging strand
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-1257604,http://identifiers.org/reactome/R-HSA-1257604,PIP3 activates AKT signaling
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-2219530,http://identifiers.org/reactome/R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-6811558,http://identifiers.org/reactome/R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-109704,http://identifiers.org/reactome/R-HSA-109704,PI3K Cascade
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-5673001,http://identifiers.org/reactome/R-HSA-5673001,RAF/MAP kinase cascade
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-445144,http://identifiers.org/reactome/R-HSA-445144,Signal transduction by L1
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-375165,http://identifiers.org/reactome/R-HSA-375165,NCAM signaling for neurite out-growth
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-1839120,http://identifiers.org/reactome/R-HSA-1839120,Signaling by FGFR1 amplification mutants
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-1839122,http://identifiers.org/reactome/R-HSA-1839122,Signaling by activated point mutants of FGFR1
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-190370,http://identifiers.org/reactome/R-HSA-190370,FGFR1b ligand binding and activation
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-190373,http://identifiers.org/reactome/R-HSA-190373,FGFR1c ligand binding and activation
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-190374,http://identifiers.org/reactome/R-HSA-190374,FGFR1c and Klotho ligand binding and activation
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-5654219,http://identifiers.org/reactome/R-HSA-5654219,Phospholipase C-mediated cascade: FGFR1
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-5654687,http://identifiers.org/reactome/R-HSA-5654687,Downstream signaling of activated FGFR1
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-5654688,http://identifiers.org/reactome/R-HSA-5654688,SHC-mediated cascade:FGFR1
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-5654689,http://identifiers.org/reactome/R-HSA-5654689,PI-3K cascade:FGFR1
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-5654693,http://identifiers.org/reactome/R-HSA-5654693,FRS-mediated FGFR1 signaling
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-5654726,http://identifiers.org/reactome/R-HSA-5654726,Negative regulation of FGFR1 signaling
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-5655302,http://identifiers.org/reactome/R-HSA-5655302,Signaling by FGFR1 in disease
ENSG00000077782,http://purl.uniprot.org/uniprot/P08572,R-HSA-8853336,http://identifiers.org/reactome/R-HSA-8853336,Signaling by plasma membrane FGFR1 fusions
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-2022090,http://identifiers.org/reactome/R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-2214320,http://identifiers.org/reactome/R-HSA-2214320,Anchoring fibril formation
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-3000157,http://identifiers.org/reactome/R-HSA-3000157,Laminin interactions
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-3000171,http://identifiers.org/reactome/R-HSA-3000171,Non-integrin membrane-ECM interactions
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-419037,http://identifiers.org/reactome/R-HSA-419037,NCAM1 interactions
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-3000178,http://identifiers.org/reactome/R-HSA-3000178,ECM proteoglycans
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-1442490,http://identifiers.org/reactome/R-HSA-1442490,Collagen degradation
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-1474244,http://identifiers.org/reactome/R-HSA-1474244,Extracellular matrix organization
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-1650814,http://identifiers.org/reactome/R-HSA-1650814,Collagen biosynthesis and modifying enzymes
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-216083,http://identifiers.org/reactome/R-HSA-216083,Integrin cell surface interactions
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-2243919,http://identifiers.org/reactome/R-HSA-2243919,Crosslinking of collagen fibrils
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-8948216,http://identifiers.org/reactome/R-HSA-8948216,Collagen chain trimerization
ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654,R-HSA-186797,http://identifiers.org/reactome/R-HSA-186797,Signaling by PDGF
ENSG00000082898,http://purl.uniprot.org/uniprot/P35968,R-HSA-2467813,http://identifiers.org/reactome/R-HSA-2467813,Separation of Sister Chromatids
ENSG00000082898,http://purl.uniprot.org/uniprot/P35968,R-HSA-2500257,http://identifiers.org/reactome/R-HSA-2500257,Resolution of Sister Chromatid Cohesion
